url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,????????_????????_????,????????_????_????????????
https://investmoscow.ru/tenders/tender/19798513,19798513,130.5,18591000.0,142459.77,"1 859 100,00 руб.","929 550,00 руб.",,,"Юго-Восточный административный округ, Некрасовка, проспект Защитников Москвы, дом 9, корпус 1, Этаж № 1, помещение 1/Н",77:00:0000000:45659,Некрасовка (0 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.05.2025 20:00:00,24.06.2025 15:00:00,01.07.2025 10:00,03.07.2025 10:00,03.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025515/1,,protocol,true
https://investmoscow.ru/tenders/tender/19799020,19799020,111.0,10384000.0,93549.55,"1 038 400,00 руб.","519 200,00 руб.","18691200,00",80.0%,"Северный административный округ, Хорошевский, улица Острякова, дом 6, Подвал № 0",77:09:0005004:9259,Аэропорт (0 мин),Подвал,10.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,20.05.2025 20:00:00,24.06.2025 15:00:00,01.07.2025 10:00,03.07.2025 10:00,03.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025523/1,,protocol,true
https://investmoscow.ru/tenders/tender/19923881,19923881,140.5,20977000.0,149302.49,"2 097 700,00 руб.","1 048 850,00 руб.","20977000,00",0.0%,"Северо-Восточный административный округ, Северный, Челобитьевское шоссе, дом 10, корпус 2, Этаж № 1, помещение 7/1",77:02:0025017:1739,Алтуфьево (39 мин),1 этаж,14.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000027594/1,,page,false
https://investmoscow.ru/tenders/tender/19784335,19784335,21.5,5058000.0,235255.81,"505 800,00 руб.","252 900,00 руб.",,,"Западный административный округ, Крылатское, Рублёвское шоссе, дом 28, корпус 3, Этаж № 1",77:07:0001002:8234,Молодёжная (0 мин),1,17.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,08.04.2025 20:00:00,28.05.2025 15:00:00,04.06.2025 10:00,06.06.2025 10:00,06.06.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025167/1,,protocol,true
https://investmoscow.ru/tenders/tender/19727388,19727388,149.2,21089000.0,141347.18,"2 108 900,00 руб.","527 225,00 руб.","18980100,00",,"Западный административный округ, Филевский парк, Новозаводская улица, дом 17, корпус 1, Этаж №1",77:07:0002004:1647,Фили (12 мин),1 этаж,4.0,,Вход через места общего пользования,Публичное предложение,2025,Завершено,22.11.2024 20:00:00,11.02.2025 15:00:00,18.02.2025 10:00,20.02.2025 10:00,20.02.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000023778/1,,protocol,true
https://investmoscow.ru/tenders/tender/19727394,19727394,206.1,26112000.0,126695.78,"2 611 200,00 руб.","652 800,00 руб.",,,"Западный административный округ, Филевский парк, Новозаводская улица, дом 17, корпус 1, Этаж № 1",Не указано,,,,,,Публичное предложение,2025,Завершено,22.11.2024 20:00:00,29.01.2025 15:00:00,05.02.2025 10:00,07.02.2025 10:00,07.02.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000023784,,missing,false
https://investmoscow.ru/tenders/tender/19969955,19969955,39.5,1907000.0,48278.48,"190 700,00 руб.","95 350,00 руб.","2383750,00",25.0%,"Зеленоградский административный округ, Силино, город Зеленоград, корпус 1106, Подвал № 0",77:10:0001003:4118,Ховрино (316 мин),Подвал,12.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,26.12.2025 20:00:00,16.03.2026 15:00:00,23.03.2026 10:00,25.03.2026 10:00,25.03.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028693/1,,protocol,true
https://investmoscow.ru/tenders/tender/19924985,19924985,39.5,1907000.0,48278.48,"190 700,00 руб.","95 350,00 руб.",,,"Зеленоградский административный округ, Силино, город Зеленоград, корпус 1106, Подвал № 0",77:10:0001003:4118,Ховрино (316 мин),Подвал,12.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000027622/1,,missing,false
https://investmoscow.ru/tenders/tender/19853650,19853650,228.8,9717000.0,42469.41,"971 700,00 руб.","242 925,00 руб.","7773600,00",,"Зеленоградский административный округ, Силино, город Зеленоград, корпус 1106, Подвал № 0","77:10:0001003:4171, 77:10:0001003:4172",Ховрино (0 мин),Подвал,12.0,,Отдельный,Публичное предложение,2025,Завершено,02.09.2025 20:00:00,08.10.2025 15:00:00,15.10.2025 10:00,17.10.2025 10:00,17.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026436/1,,protocol,true
https://investmoscow.ru/tenders/tender/19803412,19803412,228.8,9717000.0,42469.41,"971 700,00 руб.","485 850,00 руб.",,,"Зеленоградский административный округ, Силино, город Зеленоград, корпус 1106, Подвал № 0","77:10:0001003:4171, 77:10:0001003:4172",Ховрино (0 мин),Подвал,12.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,03.06.2025 20:00:00,09.07.2025 15:00:00,16.07.2025 10:00,18.07.2025 10:00,18.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025665/1,,missing,false
https://investmoscow.ru/tenders/tender/19780614,19780614,228.8,9717000.0,42469.41,"971 700,00 руб.","485 850,00 руб.",,,"Зеленоградский административный округ, Силино, город Зеленоград, корпус 1106, Подвал № 0","77:10:0001003:4171, 77:10:0001003:4172",Ховрино (0 мин),Подвал,12.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,28.03.2025 20:00:00,14.05.2025 15:00:00,21.05.2025 10:00,23.05.2025 10:00,23.05.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025020/1,,missing,false
https://investmoscow.ru/tenders/tender/19763356,19763356,103.0,13891500.0,134868.93,"1 389 150,00 руб.","694 575,00 руб.",,,"Зеленоградский административный округ, Силино, город Зеленоград, корпус 1106, Этаж № 1",77:10:0000000:2238,Ховрино (1 мин),1,12.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,14.02.2025 20:00:00,24.03.2025 15:00:00,31.03.2025 10:00,02.04.2025 10:00,02.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024519/1,,missing,false
https://investmoscow.ru/tenders/tender/19726802,19726802,103.0,13891500.0,134868.93,"1 389 150,00 руб.","694 575,00 руб.",,,"Зеленоградский административный округ, Силино, город Зеленоград, корпус 1106, Этаж № 1",77:10:0000000:2238,Ховрино (1 мин),1,12.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,21.11.2024 20:00:00,14.01.2025 15:00:00,21.01.2025 10:00,23.01.2025 10:00,23.01.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000023752/1,,missing,false
https://investmoscow.ru/tenders/tender/19732135,19732135,269.7,14074000.0,52183.91,"1 407 400,00 руб.","703 700,00 руб.","14074000,00",0.0%,"Восточный административный округ, Преображенское, Малая Семёновская улица, дом 15/17, корпус 1, не указано",77:03:0003015:3159,Семёновская (5 мин),Подвал,6.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,02.12.2024 20:00:00,18.02.2025 15:00:00,25.02.2025 10:00,27.02.2025 10:00,27.02.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000023937/1,,page,false
https://investmoscow.ru/tenders/tender/19732000,19732000,532.4,42286000.0,79425.24,"4 228 600,00 руб.","2 114 300,00 руб.","42286000,00",0.0%,"Восточный административный округ, Преображенское, Малая Семёновская улица, дом 15/17, корпус 1, Этаж № 1, Подвал № 0",77:03:0003015:3150,Семёновская (5 мин),"Подвал, 1",6.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,02.12.2024 20:00:00,18.02.2025 15:00:00,25.02.2025 10:00,27.02.2025 10:00,27.02.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000023934/1,,page,false
https://investmoscow.ru/tenders/tender/19947296,19947296,1275.1,175837000.0,137900.56,"35 167 400,00 руб.","1 758 370,00 руб.",,,"Южный административный округ, Даниловский, Автозаводская улица, дом 17, корпус 3, Этаж №1, Этаж №2, Этаж №3,                            Этаж №4, Этаж №5",77:05:0002005:2892,Автозаводская (5 мин),"1, 2, 3, 4, 5",5.0,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,28.11.2025 20:00:00,22.01.2026 15:00:00,29.01.2026 10:00,03.02.2026 10:00,03.02.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028143/1,,missing,false
https://investmoscow.ru/tenders/tender/19887183,19887183,1275.1,175837000.0,137900.56,"35 167 400,00 руб.","1 758 370,00 руб.",,,"Южный административный округ, Даниловский, Автозаводская улица, дом 17, корпус 3, Этаж №1, Этаж №2, Этаж №3,                            Этаж №4, Этаж №5",77:05:0002005:2892,Автозаводская (5 мин),"1, 2, 3, 4, 5",5.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,02.10.2025 20:00:00,06.11.2025 15:00:00,13.11.2025 10:00,18.11.2025 10:00,18.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026904/1,,missing,false
https://investmoscow.ru/tenders/tender/19886951,19886951,333.1,51430000.0,154398.08,"5 143 000,00 руб.","2 571 500,00 руб.","51430000,00",0.0%,"Южный административный округ, Даниловский, Автозаводская улица, дом 17, корпус 3, Этаж № 4","77:05:0002005:2900, 77:05:0002005:2899",Автозаводская (5 мин),4,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,02.10.2025 20:00:00,06.11.2025 15:00:00,13.11.2025 10:00,18.11.2025 10:00,18.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026902/1,,page,false
https://investmoscow.ru/tenders/tender/19736715,19736715,75.0,5326000.0,71013.33,"532 600,00 руб.","266 300,00 руб.","6124900,00",15.0%,"Северо-Восточный административный округ, Ростокино, проезд Кадомцева, дом 11, корпус 2, Подвал № 0","77:02:0019008:3098, 77:02:0019008:3094, 77:02:0019008:3095, 77:02:0019008:3096, 77:02:0019008:3097, 77:02:0019008:3417",Ростокино (15 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,11.12.2024 20:00:00,23.01.2025 15:00:00,30.01.2025 10:00,04.02.2025 10:00,04.02.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024013/1,,protocol,true
https://investmoscow.ru/tenders/tender/19962601,19962601,1057.5,75724000.0,71606.62,"7 572 400,00 руб.","3 786 200,00 руб.",,,"Южный административный округ, Даниловский, Павелецкая набережная, дом 10, корпус 3, помещение 6П, подвал № 0; подвал, этаж №1, этаж № 2","77:01:0006042:1265, 77:01:0006042:1266",Автозаводская (48 мин),"Подвал, 1, 2",5.0,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,22.12.2025 20:00:00,05.02.2026 15:00:00,12.02.2026 10:00,17.02.2026 10:00,18.02.2026 17:00,https://www.roseltorg.ru/procedure/178fz22122500089/1,,protocol,true
https://investmoscow.ru/tenders/tender/19887751,19887751,67.6,6544000.0,96804.73,"654 400,00 руб.","327 200,00 руб.","8180000,00",25.0%,"Западный административный округ, Фили-Давыдково, Кутузовский проспект, дом 69, корпус 1, Цокольный этаж № 0",77:07:0009003:15126,Кунцевская (7 мин),Цоколь,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,03.10.2025 20:00:00,11.11.2025 15:00:00,18.11.2025 10:00,20.11.2025 10:00,20.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026907/1,,protocol,true
https://investmoscow.ru/tenders/tender/19833406,19833406,67.6,6544000.0,96804.73,"654 400,00 руб.","327 200,00 руб.",,,"Западный административный округ, Фили-Давыдково, Кутузовский проспект, дом 69, корпус 1, Цокольный этаж № 0",77:07:0009003:15126,Кунцевская (7 мин),Цоколь,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,12.08.2025 20:00:00,15.09.2025 15:00:00,22.09.2025 10:00,24.09.2025 10:00,24.09.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026231/1,,missing,false
https://investmoscow.ru/tenders/tender/19762115,19762115,220.4,33057000.0,149986.39,"3 305 700,00 руб.","1 652 850,00 руб.","33057000,00",0.0%,"Юго-Западный административный округ, Южное Бутово, улица Адмирала Лазарева, дом 55, Этаж № 1",77:06:0012010:5637,Бунинская Аллея (1 мин),1 этаж,17.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,12.02.2025 20:00:00,18.03.2025 15:00:00,25.03.2025 10:00,27.03.2025 10:00,27.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024483/1,,page,false
https://investmoscow.ru/tenders/tender/19830201,19830201,64.4,12393000.0,192437.89,"1 239 300,00 руб.","619 650,00 руб.","12393000,00",0.0%,"Северный административный округ, Бескудниковский, Бескудниковский бульвар, дом 30, корпус 3, Этаж № 1",77:09:0002027:9061,Селигерская (14 мин),1,17.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,07.08.2025 20:00:00,09.09.2025 15:00:00,16.09.2025 10:00,18.09.2025 10:00,18.09.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026177/1,,page,false
https://investmoscow.ru/tenders/tender/19920564,19920564,59.5,5479250.0,92088.24,"547 925,00 руб.","273 962,50 руб.","8766800,00",60.0%,"Северный административный округ, Сокол, улица Алабяна, дом 19, корпус 2, Подвал № 0",77:09:0005001:7295,Октябрьское поле (0 мин),Подвал,9.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,05.11.2025 20:00:00,08.12.2025 15:00:00,15.12.2025 10:00,17.12.2025 10:00,17.12.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000027525,,protocol,true
https://investmoscow.ru/tenders/tender/19919895,19919895,59.5,5039100.0,84690.76,"503 910,00 руб.","251 955,00 руб.",,,"Северный административный округ, Сокол, улица Алабяна, дом 19, корпус 2, Подвал № 0",77:09:0005001:7295,Октябрьское поле (0 мин),Подвал,9.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.11.2025 20:00:00,04.12.2025 15:00:00,11.12.2025 10:00,16.12.2025 10:00,16.12.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000027509/1,,missing,false
https://investmoscow.ru/tenders/tender/19762304,19762304,59.5,5039100.0,84690.76,"503 910,00 руб.","251 955,00 руб.","9322335,00",85.0%,"Северный административный округ, Сокол, улица Алабяна, дом 19, корпус 2, Подвал № 0",77:09:0005001:7295,Октябрьское поле (0 мин),Подвал,9.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,13.02.2025 20:00:00,18.03.2025 15:00:00,25.03.2025 10:00,27.03.2025 10:00,27.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024495/1,,protocol,true
https://investmoscow.ru/tenders/tender/19999655,19999655,38.9,8235000.0,211696.66,"823 500,00 руб.","411 750,00 руб.",,,"Южный административный округ, Бирюлево Восточное, Загорьевская улица, дом 17, Этаж № 1",77:05:0010005:6674,,1 этаж,24.0,Свободное,Вход через подъезд,Открытый аукцион в электронной форме,2026,Завершено,09.02.2026 20:00:00,30.03.2026 15:00:00,06.04.2026 10:00,08.04.2026 10:00,08.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029121/1,,missing,false
https://investmoscow.ru/tenders/tender/19765283,19765283,72.1,6045000.0,83841.89,"1 209 000,00 руб.","302 250,00 руб.",,,"Центральный административный округ, Замоскворечье, 1-й Щипковский переулок, дом 13/15, подвал №0",77:01:0006015:3644,Серпуховская (0 мин),Подвал,5.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,03.03.2025 20:00:00,04.04.2025 15:00:00,11.04.2025 10:00,16.04.2025 10:00,16.04.2025 17:00,https://www.roseltorg.ru/procedure/178fz03032500003/1,,missing,false
https://investmoscow.ru/tenders/tender/19940311,19940311,145.4,12878350.0,88571.87,"1 287 835,00 руб.","643 917,50 руб.",,,"Центральный административный округ, Басманный, Елизаветинский переулок, дом 6, строение 1, подвал №0",77:01:0003005:2447,Курская (0 мин),Подвал,5.0,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,25.11.2025 20:00:00,14.01.2026 15:00:00,21.01.2026 10:00,23.01.2026 10:00,23.01.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028002/1,,missing,false
https://investmoscow.ru/tenders/tender/19879517,19879517,145.4,12878350.0,88571.87,"1 287 835,00 руб.","643 917,50 руб.",,,"Центральный административный округ, Басманный, Елизаветинский переулок, дом 6, строение 1, подвал №0",77:01:0003005:2447,Курская (0 мин),Подвал,5.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,26.09.2025 20:00:00,30.10.2025 15:00:00,06.11.2025 10:00,11.11.2025 10:00,11.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026814/1,,missing,false
https://investmoscow.ru/tenders/tender/19772923,19772923,145.4,13166000.0,90550.21,"1 316 600,00 руб.","658 300,00 руб.",,,"Центральный административный округ, Басманный, Елизаветинский переулок, дом 6, строение 1, подвал №0",77:01:0003005:2447,Курская (0 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,13.03.2025 20:00:00,15.04.2025 15:00:00,22.04.2025 10:00,24.04.2025 10:00,24.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024842,,missing,false
https://investmoscow.ru/tenders/tender/19800065,19800065,128.3,20163000.0,157155.11,"2 016 300,00 руб.","1 008 150,00 руб.",,,"Юго-Западный административный округ, Южное Бутово, улица Маршала Савицкого, дом 26, Этаж № 1",77:06:0012020:16974,Щербинка (31 мин),1,17.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,23.05.2025 20:00:00,08.07.2025 15:00:00,15.07.2025 10:00,17.07.2025 10:00,17.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025550/1,,missing,false
https://investmoscow.ru/tenders/tender/19761291,19761291,73.8,11732000.0,158970.19,"1 173 200,00 руб.","586 600,00 руб.",,,"Юго-Западный административный округ, Южное Бутово, улица Маршала Савицкого, дом 26, Этаж № 1",77:06:0012020:16970,Щербинка (0 мин),1,17.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,12.02.2025 20:00:00,18.03.2025 15:00:00,25.03.2025 10:00,27.03.2025 10:00,27.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024473/1,,missing,false
https://investmoscow.ru/tenders/tender/19779688,19779688,98.5,17872000.0,181441.62,"1 787 200,00 руб.","893 600,00 руб.","19659200,00",10.0%,"Северо-Восточный административный округ, Бутырский, улица Добролюбова, дом 29/16, Этаж № 2",77:02:0021005:2996,Фонвизинская (0 мин),2,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,26.03.2025 20:00:00,21.05.2025 15:00:00,28.05.2025 10:00,30.05.2025 10:00,30.05.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024989/1,,protocol,true
https://investmoscow.ru/tenders/tender/19734289,19734289,347.1,14132000.0,40714.49,"1 413 200,00 руб.","706 600,00 руб.","16251800,00",15.0%,"Северный административный округ, Коптево, 3-й Новомихалковский проезд, дом 11, Подвал № 0",77:09:0003002:4668,Петровско-Разумовская (1 мин),Подвал,5.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,05.12.2024 20:00:00,21.01.2025 15:00:00,28.01.2025 10:00,30.01.2025 10:00,30.01.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000023980/1,,protocol,true
https://investmoscow.ru/tenders/tender/19744671,19744671,25.5,8942000.0,350666.67,"894 200,00 руб.","447 100,00 руб.","14307200,00",60.0%,"Центральный административный округ, Тверской, Новая площадь, дом 8, строение 1, Этаж № 4",77:01:0001010:2950,Лубянка (1 мин),4,4.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,24.01.2025 20:00:00,05.03.2025 15:00:00,12.03.2025 10:00,14.03.2025 10:00,14.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024279/1,,protocol,true
https://investmoscow.ru/tenders/tender/19744697,19744697,12.2,4471000.0,366475.41,"447 100,00 руб.","223 550,00 руб.","6482950,00",45.0%,"Центральный административный округ, Тверской, Новая площадь, дом 8, строение 1, Этаж № 4",77:01:0001010:2955,Лубянка (1 мин),4,4.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,24.01.2025 20:00:00,05.03.2025 15:00:00,12.03.2025 10:00,14.03.2025 10:00,14.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024280/1,,protocol,true
https://investmoscow.ru/tenders/tender/19744639,19744639,13.6,5079000.0,373455.88,"507 900,00 руб.","253 950,00 руб.","8380350,00",65.0%,"Центральный административный округ, Тверской, Новая площадь, дом 8, строение 1, Этаж № 4",77:01:0001010:2948,Лубянка (1 мин),4,4.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,23.01.2025 20:00:00,05.03.2025 15:00:00,12.03.2025 10:00,14.03.2025 10:00,14.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024267/1,,protocol,true
https://investmoscow.ru/tenders/tender/19744711,19744711,15.7,5854000.0,372866.24,"585 400,00 руб.","292 700,00 руб.","8195600,00",40.0%,"Центральный административный округ, Тверской, Новая площадь, дом 8, строение 1, Этаж № 4",77:01:0001010:2965,Лубянка (1 мин),4,4.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,24.01.2025 20:00:00,05.03.2025 15:00:00,12.03.2025 10:00,14.03.2025 10:00,14.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024284/1,,protocol,true
https://investmoscow.ru/tenders/tender/19744660,19744660,15.8,5901000.0,373481.01,"590 100,00 руб.","295 050,00 руб.","10326750,00",75.0%,"Центральный административный округ, Тверской, Новая площадь, дом 8, строение 1, Этаж № 4",77:01:0001010:2949,Лубянка (1 мин),4,4.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,23.01.2025 20:00:00,05.03.2025 15:00:00,12.03.2025 10:00,14.03.2025 10:00,14.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024268/1,,protocol,true
