url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude
https://investmoscow.ru/tenders/tender/19746185,19746185,26.3,2319000.0,88174.9,"231 900,00 руб.","115 950,00 руб.",,,"Южный административный округ, Бирюлево Восточное, Загорьевская улица, дом 10, корпус 4, Подвал №0",77:05:0010004:30850,Царицыно (1 мин),Подвал,2.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,28.01.2025 20:00:00,03.03.2025 15:00:00,10.03.2025 10:00,12.03.2025 10:00,12.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024334,,55.5782727,37.6766891
https://investmoscow.ru/tenders/tender/19947408,19947408,33.9,3654000.0,107787.61,"365 400,00 руб.","182 700,00 руб.","12789000,00",250.0%,"Южный административный округ, Чертаново Южное, Варшавское шоссе, дом 152, корпус 18, Этаж № 1",77:05:0008007:15112,Аннино (12 мин),1 этаж,6.0,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,28.11.2025 20:00:00,10.02.2026 15:00:00,17.02.2026 10:00,19.02.2026 10:00,19.02.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028145/1,,55.5925961,37.5989503
https://investmoscow.ru/tenders/tender/19881124,19881124,33.9,3654000.0,107787.61,"365 400,00 руб.","182 700,00 руб.",,,"Южный административный округ, Чертаново Южное, Варшавское шоссе, дом 152, корпус 18, Этаж № 1",77:05:0008007:15112,Аннино (12 мин),1 этаж,6.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.10.2025 20:00:00,06.11.2025 15:00:00,13.11.2025 10:00,18.11.2025 10:00,18.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026872/1,,55.5925961,37.5989503
https://investmoscow.ru/tenders/tender/19766110,19766110,44.3,4496000.0,101489.84,"449 600,00 руб.","224 800,00 руб.","12588800,00",180.0%,"Южный административный округ, Чертаново Южное, Варшавское шоссе, дом 152, корпус 18, Этаж № 1",77:05:0008007:15110,Аннино (1 мин),1,6.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,24.02.2025 20:00:00,31.03.2025 15:00:00,07.04.2025 10:00,09.04.2025 10:00,09.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024616/1,,55.5925961,37.5989503
https://investmoscow.ru/tenders/tender/19735724,19735724,37.1,3143000.0,84716.98,"314 300,00 руб.","157 150,00 руб.","3143000,00",0.0%,"Южный административный округ, Чертаново Южное, Варшавское шоссе, дом 152, корпус 18, не указано",77:05:0008007:15109,Аннино (11 мин),5,6.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,09.12.2024 20:00:00,23.01.2025 15:00:00,30.01.2025 10:00,04.02.2025 10:00,04.02.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000023991/1,,55.5925961,37.5989503
https://investmoscow.ru/tenders/tender/19733721,19733721,37.0,3136000.0,84756.76,"313 600,00 руб.","156 800,00 руб.","3136000,00",0.0%,"Южный административный округ, Чертаново Южное, Варшавское шоссе, дом 152, корпус 18, Этаж № 4",77:05:0008007:15111,Аннино (11 мин),4,6.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,05.12.2024 20:00:00,21.01.2025 15:00:00,28.01.2025 10:00,30.01.2025 10:00,30.01.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000023972/1,,55.5925961,37.5989503
https://investmoscow.ru/tenders/tender/19925942,19925942,44.2,3751000.0,84864.25,"750 200,00 руб.","93 775,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9440,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Публичное предложение,2026,Завершено,26.11.2025 20:00:00,14.01.2026 15:00:00,21.01.2026 10:00,26.01.2026 10:00,26.01.2026 17:00,https://www.roseltorg.ru/procedure/178fz26112500121/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19932600,19932600,45.7,3879000.0,84879.65,"775 800,00 руб.","96 975,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9457,Народное Ополчение (29 мин),Подвал,48.0,,Вход через подъезд,Публичное предложение,2026,Завершено,02.12.2025 20:00:00,13.01.2026 15:00:00,20.01.2026 10:00,23.01.2026 10:00,23.01.2026 17:00,https://www.roseltorg.ru/procedure/178fz02122500001/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19927188,19927188,50.7,4240000.0,83629.19,"848 000,00 руб.","106 000,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9474,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Публичное предложение,2026,Завершено,26.11.2025 20:00:00,13.01.2026 15:00:00,20.01.2026 10:00,23.01.2026 10:00,23.01.2026 17:00,https://www.roseltorg.ru/procedure/178fz26112500130/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19927125,19927125,45.1,3828000.0,84878.05,"765 600,00 руб.","95 700,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9442,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Публичное предложение,2026,Завершено,26.11.2025 20:00:00,13.01.2026 15:00:00,20.01.2026 10:00,23.01.2026 10:00,23.01.2026 17:00,https://www.roseltorg.ru/procedure/178fz26112500126/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19932633,19932633,60.4,4922000.0,81490.07,"984 400,00 руб.","123 050,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9477,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Публичное предложение,2026,Завершено,27.11.2025 20:00:00,13.01.2026 15:00:00,20.01.2026 10:00,23.01.2026 10:00,23.01.2026 17:00,https://www.roseltorg.ru/procedure/178fz27112500012/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19855508,19855508,43.6,3700000.0,84862.39,"740 000,00 руб.","92 500,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9472,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Публичное предложение,2025,Завершено,11.09.2025 20:00:00,13.10.2025 15:00:00,20.10.2025 10:00,23.10.2025 10:00,23.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz11092500032/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19817789,19817789,45.4,3853000.0,84867.84,"770 600,00 руб.","192 650,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 4",77:08:0010001:9430,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,23.07.2025 20:00:00,27.08.2025 15:00:00,03.09.2025 10:00,08.09.2025 10:00,08.09.2025 17:00,https://www.roseltorg.ru/procedure/178fz23072500012/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19817314,19817314,50.7,4240000.0,83629.19,"848 000,00 руб.","212 000,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9474,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,23.07.2025 20:00:00,27.08.2025 15:00:00,03.09.2025 10:00,08.09.2025 10:00,08.09.2025 17:00,https://www.roseltorg.ru/procedure/178fz23072500042/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19816742,19816742,45.1,3828000.0,84878.05,"765 600,00 руб.","191 400,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9442,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,24.07.2025 20:00:00,27.08.2025 15:00:00,03.09.2025 10:00,08.09.2025 10:00,08.09.2025 17:00,https://www.roseltorg.ru/procedure/178fz23072500045/1,,55.7800636,37.4500583
