url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude,????????_????????_????,????????_????_????????????
https://investmoscow.ru/tenders/tender/18472052,18472052,117.4,10476071.6,89234.0,"2 095 214,32 руб.","523 803,58 руб.",,,"Восточный административный округ, Измайлово, город Москва, Нижняя Первомайская улица, дом 13, Цокольный этаж № 0",77:03:0005014:11774,Первомайская (6 мин),Цоколь,5.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,24.11.2021 20:00:00,24.01.2022 15:00:00,26.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/380548,,55.791366,37.795431,missing,false
https://investmoscow.ru/tenders/tender/18472123,18472123,488.5,51632007.5,105695.0,"10 326 401,50 руб.","2 581 600,38 руб.",,,"Восточный административный округ, Перово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Мастеровая улица, дом 17/1, корпус 2, Подвал №0, Этаж №1",77:03:0006002:5055,Шоссе Энтузиастов (20 мин),"Подвал, 1",12.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,24.11.2021 20:00:00,24.01.2022 15:00:00,26.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381281,,55.7440812,37.7543714,missing,false
https://investmoscow.ru/tenders/tender/18473198,18473198,49.4,14487000.0,293259.11,"2 897 400,00 руб.","724 350,00 руб.",,,"г. Москва, ул. Мосфильмовская, Дом 55, Этаж № 1",77:07:0013003:26996,Раменки (7 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,21.12.2021 20:00:00,08.02.2022 15:00:00,10.02.2022 10:00,15.02.2022 10:00,15.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/384267,,55.703079,37.495087,missing,false
https://investmoscow.ru/tenders/tender/18473320,18473320,255.0,23107000.0,90615.69,"4 621 400,00 руб.","1 155 350,00 руб.",,,"Центральный административный округ, Таганский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Марксистская улица, дом 9, Этаж №2",77:01:0006023:5995,Пролетарская (5 мин),2,17.0,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,13.12.2021 20:00:00,08.02.2022 15:00:00,10.02.2022 10:00,15.02.2022 10:00,15.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/383293,,55.7347331,37.668239,missing,false
https://investmoscow.ru/tenders/tender/18473373,18473373,171.3,26200677.0,152952.0,"5 240 135,40 руб.","1 310 033,85 руб.",,,"г. Москва, пр-кт. Ленинский, Дом 85, Подвал № 0, Этаж № 1",77:05:0001009:7309,Университет (17 мин),"Подвал, 1",,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,13.12.2021 20:00:00,08.02.2022 15:00:00,10.02.2022 10:00,15.02.2022 10:00,15.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/383294,,55.680834,37.535871,missing,false
https://investmoscow.ru/tenders/tender/18473551,18473551,300.7,27696000.0,92105.09,"5 539 200,00 руб.","1 384 800,00 руб.",,,"г. Москва, ул. Новослободская, Дом 67/69, Подвал №0 (пом.VI, ком. 1 -22 )",77:01:0004008:5312,Савёловская (8 мин),Подвал,7.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,12.07.2022 20:00:00,17.08.2022 15:00:00,22.08.2022 10:00,24.08.2022 10:00,24.08.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/399735,,55.788965,37.591117,missing,false
https://investmoscow.ru/tenders/tender/18473780,18473780,192.0,18264948.0,95129.94,"3 652 989,60 руб.","913 247,40 руб.",,,"Москва, Беговой, пр-кт. Ленинградский, д. 26, корп. 1, Подвал № 0, Подвал № 0",77:09:0004020:8235,Белорусская (17 мин),,,,,Открытый аукцион в электронной форме,2022,Завершено,02.12.2021 20:00:00,25.01.2022 15:00:00,27.01.2022 10:00,01.02.2022 10:00,01.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382153,,55.783316,37.572944,missing,false
https://investmoscow.ru/tenders/tender/18479205,18479205,20.3,3952000.0,194679.8,"790 400,00 руб.","98 800,00 руб.","5631600,00",,"Центральный административный округ, Таганский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Николоямская улица, дом 26, строение 1, Этаж № 2",77:01:0002027:1634,Таганская (6 мин),2,3.0,,Вход через подъезд,Публичное предложение,2022,Завершено,19.11.2021 21:00:00,11.01.2022 15:00:00,18.01.2022 10:00,20.01.2022 10:00,20.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/380726,,55.7469041,37.6541903,page,false
https://investmoscow.ru/tenders/tender/18481925,18481925,901.7,48215702.4,53472.0,"9 643 140,48 руб.","2 410 785,12 руб.",,,"г. Москва, ул. Большая Черемушкинская, д. 40, корп.2, Этаж № 1, Цокольный этаж № 0",Не указано,Профсоюзная (15 мин),,5.0,,,Открытый аукцион в электронной форме,2022,Завершено,25.11.2021 20:00:00,08.02.2022 15:00:00,10.02.2022 10:00,15.02.2022 10:00,15.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381408,,55.743806,37.407142,missing,false
https://investmoscow.ru/tenders/tender/18482318,18482318,329.8,0.0,,"882 900,00 руб.",,"4977700,00",,"Юго-Восточный административный округ, Капотня, Российская Федерация, город Москва, внутригородская территория муниципальный округ Капотня, 5-й квартал Капотня, дом 11, строение 2, Подвал № 0",77:04:0004021:11218,Алма-Атинская (42 мин),Подвал,1.0,,Отдельный,Без объявления цены,2022,Завершено,24.11.2021 20:00:00,11.01.2022 15:00:00,,,13.01.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/380987,,55.628375,37.79549,page,false
https://investmoscow.ru/tenders/tender/18482658,18482658,284.3,0.0,,"1 177 700,00 руб.",,"5550000,00",,"Восточный административный округ, Измайлово, город Москва, Измайловский бульвар, дом 3, Подвал № 0",77:03:0005008:7805,Первомайская (13 мин),Подвал,5.0,,Отдельный,Без объявления цены,2022,Завершено,24.11.2021 20:00:00,11.01.2022 15:00:00,,,13.01.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381094,,55.7976401,37.7839071,page,false
https://investmoscow.ru/tenders/tender/18483586,18483586,366.4,37979600.0,103656.11,"7 595 920,00 руб.","1 898 980,00 руб.",,,"Восточный административный округ, Восточное Измайлово, город Москва, Измайловский проспект, дом 119, Подвал № 0, Этаж № 1",77:03:0005001:9610,Первомайская (16 мин),"Подвал, 1",5.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,26.11.2021 20:00:00,08.02.2022 15:00:00,10.02.2022 10:00,15.02.2022 10:00,15.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381485,,55.7892421,37.8159703,missing,false
https://investmoscow.ru/tenders/tender/18483627,18483627,389.9,17972000.0,46093.87,"5 391 600,00 руб.","269 580,00 руб.",,,"Западный административный округ, Фили-Давыдково, ул. Курина Герасима, д. 4, корп. 1, подвал",77:07:0005004:9743,Филёвский парк (10 мин),Подвал,5.0,,Отдельный,Публичное предложение,2022,Завершено,03.12.2021 00:00:00,20.01.2022 15:00:00,25.01.2022 10:00,27.01.2022 10:00,27.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381634,,55.7333405,37.4862683,missing,false
https://investmoscow.ru/tenders/tender/18483732,18483732,10.9,1802000.0,165321.1,"360 400,00 руб.","90 100,00 руб.",,,"г. Москва, проезд. Коптевский Б., Дом 6, Этаж № 1",77:09:0004006:10189,Аэропорт (12 мин),1,5.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,26.11.2021 20:00:00,08.02.2022 15:00:00,10.02.2022 10:00,15.02.2022 10:00,15.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381490,,55.8086031,37.5346743,missing,false
https://investmoscow.ru/tenders/tender/18483745,18483745,67.2,5319000.0,79151.79,"1 063 800,00 руб.",,"10000001,00",88.0%,"Северо-Восточный административный округ, Алексеевский, город Москва, проспект Мира, дом 124, корпус 1, Цокольный этаж № 0",77:02:0023001:4941,ВДНХ (6 мин),Цоколь,5.0,,Вход через места общего пользования,Открытый конкурс в электронной форме,2022,Завершено,26.11.2021 20:00:00,12.01.2022 15:00:00,19.01.2022 10:00,21.01.2022 09:00,21.01.2022 09:15,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381115,,55.816383,37.640789,page,false
https://investmoscow.ru/tenders/tender/18483777,18483777,440.4,54621050.4,124026.0,"10 924 210,08 руб.","2 731 052,52 руб.",,,"г. Москва, ул. Габричевского, Дом 4, Цокольный этаж №0",77:08:0007010:2135,Щукинская (10 мин),"Подвал, 0",9.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,26.11.2021 20:00:00,08.02.2022 15:00:00,10.02.2022 10:00,15.02.2022 10:00,15.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381466,,55.814349,37.457837,missing,false
https://investmoscow.ru/tenders/tender/18483889,18483889,13.8,1217457.0,88221.52,"243 491,40 руб.","30 436,42 руб.","760910,60",,"Юго-Западный административный округ, Обручевский, город Москва, Профсоюзная улица, дом 64, корпус 2, Подвал № 3
пом. I м/м 65",77:00:0000000:58868,Новые Черёмушки (8 мин),Подвал,40.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,26.11.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381334,,55.665463,37.547698,page,false
https://investmoscow.ru/tenders/tender/18485079,18485079,14.2,1877000.0,132183.1,"375 400,00 руб.","93 850,00 руб.","5818700,00",210.0%,"Южный административный округ, Нагорный, город Москва, Чонгарский бульвар, дом 16, корпус 3, Этаж № 1",77:05:0003005:18190,Севастопольская (11 мин),1,9.0,,nsi:1032:1032004,Открытый аукцион в электронной форме,2022,Завершено,14.12.2021 20:00:00,07.02.2022 15:00:00,09.02.2022 10:00,14.02.2022 10:00,14.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/383298,,55.6546781,37.6086977,page,false
