url,номер_лота,platformLink,ссылка_на_протокол,год_торгов,форма_проведения,статус,адрес,метро,кадастровый_номер,latitude,longitude,площадь_м²,этаж,этажность,функциональное_назначение,тип_входа,начальная_цена_руб,итоговая_цена_руб,превышение_цены_%,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,address_norm,match_before_snapshot_label,match_after_snapshot_label,match_before_company_count,match_after_company_count,match_new_company_count,match_after_days,match_time_window,likely_company,likely_usage,match_confidence,company_candidates_preview,usage_candidates_preview
https://investmoscow.ru/tenders/tender/18495797,18495797,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381964,,2022,Открытый аукцион в электронной форме,Завершено,"Северо-Восточный административный округ, Марьина роща, Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, Старомарьинское шоссе, дом 6, корпус 1, Этаж №1",Марьина Роща (11 мин),77:02:0000000:2159,55.803258,37.612628,32.3,1,14.0,,Отдельный,4860000.0,8505000.0,75.0%,150464.4,"972 000,00 руб.","243 000,00 руб.",03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,старомарьинское шоссе 6 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/18497539,18497539,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382089,,2022,Открытый аукцион в электронной форме,Завершено,"Южный административный округ, Чертаново Северное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Северное, Сумской проезд, дом 5, корпус 4, Этаж № 1",Чертановская (11 мин),77:05:0006004:23999,55.6333389,37.607982,172.6,1,2.0,,Отдельный,20092000.0,25115000.0,25.0%,116407.88,"4 018 400,00 руб.","1 004 600,00 руб.",03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,сумской проезд 5 корп 4,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/18497837,18497837,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382090,,2022,Открытый аукцион в электронной форме,Завершено,"Юго-Восточный административный округ, Лефортово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, 2-я Кабельная улица, дом 4, Этаж № 1, Этаж № 2",Авиамоторная (5 мин),77:04:0001016:5778,55.748556,37.715186,46.6,"1, 2",7.0,,Отдельный,5901000.0,8851500.0,50.0%,126630.9,"1 180 200,00 руб.","295 050,00 руб.",03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,2 я кабельная улица 4,2022-12,2023-12,,3,3,699,gap_snapshot_2023-12,"Милти, магазин готовой еды | Учебно-консультационный пункт по ГО и ЧС | Мир дыма, табачный магазин","Общественное питание -> Кулинарии | Аварийные / справочные / экстренные службы -> Управление ГО и ЧС | Продукты питания -> Табачные изделия / Товары для курения, Электронные сигареты",medium,"Милти, магазин готовой еды | Учебно-консультационный пункт по ГО и ЧС | Мир дыма, табачный магазин","Общественное питание -> Кулинарии | Аварийные / справочные / экстренные службы -> Управление ГО и ЧС | Продукты питания -> Табачные изделия / Товары для курения, Электронные сигареты"
https://investmoscow.ru/tenders/tender/18497908,18497908,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382091,,2022,Открытый аукцион в электронной форме,Завершено,"Юго-Западный административный округ, Черемушки, Российская Федерация, город Москва, внутригородская территория муниципальный округ Черемушки, Севастопольский проспект, дом 32, Этаж № 1",Новые Черёмушки (22 мин),77:05:0001015:6709,55.658664,37.572279,31.6,1,9.0,,Вход через места общего пользования,4113000.0,7609050.0,85.0%,130158.23,"822 600,00 руб.","205 650,00 руб.",03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,севастопольский проспект 32,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/18499876,18499876,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382094,,2022,Публичное предложение,Завершено,"Центральный административный округ, Красносельский, город Москва, Верхняя Красносельская улица, дом 8, корпус 3, Подвал № 0",Красносельская (8 мин),77:01:0003035:2415,55.784552,37.659982,126.3,Подвал,14.0,,Вход через подъезд,11602000.0,7251250.0,,91860.65,"2 320 400,00 руб.","290 050,00 руб.",02.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,верхняя красносельская улица 8 корп 3,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/18500653,18500653,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382167,,2022,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Фили-Давыдково, Российская Федерация, город Москва, внутригородская территория муниципальный округ Фили-Давыдково, Кременчугская улица, дом 9, Подвал № 0",Славянский бульвар (20 мин),77:07:0009004:10881,55.7203961,37.4632733,53.0,Подвал,16.0,,Вход через места общего пользования,3116000.0,6076200.0,95.0%,58792.45,"623 200,00 руб.","155 800,00 руб.",03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,кременчугская улица 9,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/18500665,18500665,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382222,,2022,Публичное предложение,Завершено,"Восточный административный округ, Перово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Мартеновская улица, дом 3, Подвал № 0",Новогиреево (15 мин),77:03:0006019:8200,55.7589786,37.8061893,127.8,Подвал,5.0,,Вход через места общего пользования,4610000.0,3111750.0,,36071.99,"922 000,00 руб.","115 250,00 руб.",03.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,мартеновская улица 3,2022-12,2023-12,,3,3,695,gap_snapshot_2023-12,Почта банк | Магазин разливных напитков | Магазин овощей и фруктов,"Банковские / финансовые услуги -> Банки | Напитки -> Магазины разливного пива | Напитки, Продукты питания -> Безалкогольные напитки, Овощи / Фрукты",medium,Почта банк | Магазин разливных напитков | Магазин овощей и фруктов,"Банковские / финансовые услуги -> Банки | Напитки -> Магазины разливного пива | Напитки, Продукты питания -> Безалкогольные напитки, Овощи / Фрукты"
https://investmoscow.ru/tenders/tender/18500697,18500697,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386173,,2022,Открытый аукцион в электронной форме,Завершено,"г. Москва, ул. Коминтерна, Дом 13/4, Этаж № 1",Бабушкинская (14 мин),77:02:0010008:4798,55.8651204,37.6803572,158.1,1,,,Отдельный,19815000.0,23778000.0,20.0%,125332.07,"3 963 000,00 руб.","990 750,00 руб.",04.02.2022 20:00:00,10.03.2022 15:00:00,15.03.2022 10:00,17.03.2022 10:00,17.03.2022 17:00,улица коминтерна 13/4,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/18500756,18500756,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382341,,2022,Публичное предложение,Завершено,"Северный административный округ, Войковский, город Москва, Нарвская улица, дом 13, Подвал № 0",Водный стадион (17 мин),77:09:0001025:1549,55.8342177,37.5046346,337.6,Подвал,4.0,,Отдельный,14048000.0,11940800.0,,41611.37,"2 809 600,00 руб.","351 200,00 руб.",03.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,нарвская улица 13,2021-10,2025-09,0.0,2.0,2.0,1334.0,first_after_snapshot_2025-09,"Podnimi.net, интернет-магазин | Podnimi",Оборудование для сферы услуг -> Оборудование для автосервиса,medium,"Podnimi.net, интернет-магазин | Podnimi",Оборудование для сферы услуг -> Оборудование для автосервиса
https://investmoscow.ru/tenders/tender/18500789,18500789,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382174,,2022,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Раменки, Российская Федерация, город Москва, внутригородская территория муниципальный округ Раменки, улица Пудовкина, дом 3, Этаж № 1",Лужники (30 мин),77:07:0006004:14892,55.7266165,37.5316767,115.5,1,8.0,,Отдельный,19646000.0,28486700.0,45.0%,170095.24,"3 929 200,00 руб.","982 300,00 руб.",03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,улица пудовкина 3,2022-08,2022-12,,1,1,334,gap_snapshot_2022-12,Продуктовый магазин,Продукты питания -> Продуктовые магазины,high,Продуктовый магазин,Продукты питания -> Продуктовые магазины
